NAME,B19013_001E,B01003_001E,B01002_001E,B15003_022E,B15003_023E,B25003_001E,B25003_002E,B25077_001E,metropolitan statistical area/micropolitan statistical area,year
"Madison, WI Metro Area",61886,627618,35.8,106733,46122,258237,157819,219200,31540,2015
"Madisonville, KY Micro Area",42346,46518,40.8,2756,1757,18622,13324,89500,31580,2015
"Magnolia, AR Micro Area",36619,24327,36.0,2004,882,9597,6544,79000,31620,2015
"Malone, NY Micro Area",47923,51280,39.8,3201,2502,19148,13927,101600,31660,2015
"Malvern, AR Micro Area",40000,33316,40.9,1984,895,12136,8734,83300,31680,2015
"Manchester-Nashua, NH Metro Area",71244,403972,40.1,64234,28118,155208,103496,245700,31700,2015
"Manhattan, KS Metro Area",48158,97647,26.0,11883,5665,34659,17445,173800,31740,2015
"Warsaw, IN Micro Area",52821,77983,37.9,6906,3039,29586,22634,132900,47700,2015
"Washington, IN Micro Area",47342,32411,35.0,1626,919,11452,8287,110200,47780,2015
"Washington, NC Micro Area",40391,47561,44.9,3773,1602,18516,13104,115100,47820,2015
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",92324,5949403,36.3,1013923,658251,2135657,1352072,378400,47900,2015
"Washington Court House, OH Micro Area",40503,28769,41.1,2041,611,11589,6963,107400,47920,2015
"Waterloo-Cedar Falls, IA Metro Area",50793,169442,35.8,19651,6367,66958,47095,133300,47940,2015
"Watertown, SD Micro Area",48912,27750,38.0,2964,603,11934,8084,145500,47980,2015
"Watertown-Fort Atkinson, WI Micro Area",56877,84345,39.1,8849,3005,32413,23140,173000,48020,2015
"Watertown-Fort Drum, NY Metro Area",49505,118947,31.8,8709,5247,44306,24610,141000,48060,2015
"Wauchula, FL Micro Area",35457,27468,34.8,1301,422,7618,5300,80700,48100,2015
"Wausau, WI Metro Area",54083,135177,40.6,14907,4933,53848,39406,144500,48140,2015
"Waycross, GA Micro Area",36605,54657,38.2,2701,1389,20791,14085,84500,48180,2015
"Weatherford, OK Micro Area",46125,28978,30.7,3101,1239,10364,6189,119000,48220,2015
"Weirton-Steubenville, WV-OH Metro Area",42136,121919,44.8,9235,3846,50882,36615,86400,48260,2015
"Wenatchee, WA Metro Area",52410,113866,38.5,10839,4202,41264,27968,232000,48300,2015
"West Plains, MO Micro Area",32784,40326,40.6,2217,1324,16263,10902,102800,48460,2015
"Wheeling, WV-OH Metro Area",43212,145677,43.8,13157,5655,59912,43803,96300,48540,2015
"Whitewater-Elkhorn, WI Micro Area",53445,103039,38.9,11619,4798,39648,27018,189600,48580,2015
"Wichita, KS Metro Area",51424,638884,35.4,78753,29705,242912,160130,124400,48620,2015
"Wichita Falls, TX Metro Area",46277,151215,35.2,13876,4823,55437,35703,90100,48660,2015
"Williamsport, PA Metro Area",47313,116656,41.4,10468,4427,45906,32187,138500,48700,2015
"Williston, ND Micro Area",88013,29619,32.6,2935,737,12082,7735,201400,48780,2015
"Willmar, MN Micro Area",52632,42444,39.9,4324,1316,16701,12125,160800,48820,2015
"Wilmington, NC Metro Area",49065,268257,38.8,40841,14173,108533,66128,200200,48900,2015
"Wilmington, OH Micro Area",46787,41892,39.3,2860,1199,16073,10354,120000,48940,2015
"Wilson, NC Micro Area",39847,81581,39.9,6931,2370,32003,19213,116300,48980,2015
"Winchester, VA-WV Metro Area",53585,132050,40.5,14139,6460,50257,33310,205700,49020,2015
"Winnemucca, NV Micro Area",65212,17067,35.3,951,418,6149,4515,159900,49080,2015
"Winona, MN Micro Area",50547,51213,33.9,5723,2065,19068,13325,153900,49100,2015
"Winston-Salem, NC Metro Area",44311,651630,40.1,75760,27145,257656,174068,143000,49180,2015
"Wisconsin Rapids-Marshfield, WI Micro Area",48961,74012,43.4,6734,2242,31717,23618,120100,49220,2015
"Woodward, OK Micro Area",55300,20986,36.1,1643,719,7367,5243,115400,49260,2015
"Wooster, OH Micro Area",50383,115371,38.8,9971,4345,42910,31355,135700,49300,2015
"Worcester, MA-CT Metro Area",64367,928405,39.9,127889,59385,345452,226141,244400,49340,2015
"Worthington, MN Micro Area",50625,21687,36.6,1413,373,7842,5656,106900,49380,2015
"Yakima, WA Metro Area",44749,247408,32.5,14563,6099,79972,49969,158200,49420,2015
"Yankton, SD Micro Area",48176,22636,40.8,3060,722,8899,6002,128700,49460,2015
"York-Hanover, PA Metro Area",58269,439660,40.7,45011,17694,167416,124269,168400,49620,2015
"Youngstown-Warren-Boardman, OH-PA Metro Area",42609,556243,43.5,52358,19693,230164,161805,98900,49660,2015
"Yuba City, CA Metro Area",49781,168684,33.8,11809,3802,57056,33457,184800,49700,2015
"Yuma, AZ Metro Area",40743,202987,33.8,11746,4705,70639,48081,112100,49740,2015
"Zanesville, OH Micro Area",41130,86016,40.3,5701,2425,34261,22899,108600,49780,2015
"Zapata, TX Micro Area",32162,14308,29.2,425,223,4517,3399,55200,49820,2015
